1054 Forsytia nummod
Peugeot name appos
106 Peugeot nummod
The number det
maximum number amod
number have nsubj
of number prep
characters filenames compound
filenames of pobj
can have aux
have have ROOT
in have prep
Joliet in pobj
an extension det
extension Joliet appos
to extension prep
the system det
ISO system nmod
9660 ISO nummod
file system compound
system to pobj
The 106th det
106th system appos
United States compound
States Congress compound
Congress met nsubj
met met ROOT
from met prep
January from pobj
3 January nummod
1999 January nummod
to met prep
January to pobj
3 January nummod
2001 January nummod
during met prep
the years det
last years amod
two years nummod
years during pobj
of years prep
the administration det
second administration amod
administration of pobj
of administration prep
U.S. President compound
President Clinton compound
Bill Clinton compound
Clinton of pobj
The STS-106 det
STS-106 was nsubj
was was ROOT
a mission det
Space Shuttle compound
Shuttle mission compound
mission was attr
to mission prep
the Station det
International Station compound
Space Station compound
Station to pobj
ISS Station appos
flown Station acl
by flown agent
Space Shuttle compound
Shuttle Atlantis compound
Atlantis by pobj
106 106 ROOT
& 106 cc
Park 106 conj
BET Live poss
's BET case
Top Live nmod
10 Top nummod
Live is nsubj
is is ROOT
a countdown det
top ten amod
ten countdown nummod
video countdown compound
countdown is attr
The Division det
106th Division compound
Infantry Division compound
Division was nsubj
was was ROOT
a unit det
unit was attr
of unit prep
the Army det
United States compound
States Army compound
Army of pobj
in Army prep
World II compound
War II compound
II in pobj
a division det
division unit appos
of division prep
the Battle det
Battle of pobj
of Battle prep
the Bulge det
Bulge of pobj
Radio stations compound
stations stations ROOT
such as amod
as stations prep
KPWR Power compound
Power as pobj
106 FM nummod
FM Power appos
Los Angeles compound
Angeles Power conj
California Angeles conj
and California cc
WGKX FM compound
FM KIX compound
KIX California conj
106 KIX nummod
Memphis Section nmod
Section stations appos
106 Section nummod
of Section prep
the Act det
Town Act nmod
and Town cc
Country Town conj
Planning Town conj
Act of pobj
1990 Act nummod
in Act prep
England in pobj
and England cc
Wales England conj
The Game det
106th Game amod
Army Navy compound
Navy Game compound
Game won nsubjpass
was won auxpass
won won ROOT
by won agent
Navy by pobj
on won prep
December on pobj
3 December nummod
2005 December nummod
at won prep
Lincoln Field compound
Financial Field compound
Field at pobj
in Field prep
Philadelphia in pobj
The Marathon det
106th Marathon compound
Boston Marathon compound
Marathon won nsubjpass
was won auxpass
won won ROOT
by won agent
Rodgers Rop compound
Rop by pobj
on won prep
April on pobj
15 April nummod
2002 April nummod
The Derby det
106th Derby amod
Kentucky Derby compound
Derby won nsubjpass
was won auxpass
won won ROOT
by won agent
Genuine Risk compound
Risk by pobj
on won prep
May on pobj
3 May nummod
1980 May nummod
106 AH nummod
AH is nsubj
is is ROOT
a year det
year is attr
in year prep
the calendar det
Islamic calendar amod
calendar in pobj
that corresponds nsubj
corresponds year relcl
to corresponds prep
724 to pobj
725 CE nummod
CE corresponds npadvmod
106 Aquarii nummod
Aquarii is nsubj
also known advmod
known Aquarii acl
as known prep
106 Aqr nummod
Aqr as pobj
is is ROOT
a star det
B class nmod
class star nmod
main star amod
sequence star compound
star is attr
in star prep
Aquarius in pobj
Sulla captured nsubj
captured captured ROOT
Jugurtha captured dobj
thus ending advmod
ending captured advcl
the War det
Jugurthine War compound
War ending dobj
The Chinese det
Chinese establish nsubj
and Chinese cc
the Persians det
Persians Chinese conj
establish establish ROOT
diplomatic ties amod
ties establish dobj
106 Dione nummod
Dione is nsubj
is is ROOT
a asteroid det
large asteroid amod
main asteroid amod
belt asteroid compound
asteroid is attr
It has nsubj
probably has advmod
has has ROOT
a composition det
composition has dobj
similar composition amod
to similar prep
1 Ceres nummod
Ceres to pobj
It discovered nsubjpass
was discovered auxpass
discovered discovered ROOT
by discovered agent
J. Watson compound
C. Watson compound
Watson by pobj
on discovered prep
October on pobj
10 October nummod
1868 October nummod
and discovered cc
named discovered conj
after named prep
Dione after pobj
a Titan det
Titan Dione appos
in Titan prep
Greek mythology amod
mythology in pobj
Dione occulted nsubj
occulted occulted ROOT
a star det
dim star compound
star occulted dobj
on occulted prep
January on pobj
19 January nummod
1983 January nummod
A diameter det
diameter observed nsubjpass
of diameter prep
147 km nummod
km of pobj
was observed auxpass
observed observed ROOT
closely matching advmod
matching observed advcl
the value det
value matching dobj
acquired value acl
by acquired agent
the satellite det
IRAS satellite compound
satellite by pobj
One named nsubjpass
of One prep
Saturn satellites poss
's Saturn case
satellites of pobj
is named auxpass
also named advmod
named named ROOT
Dione named oprd
The Squadron det
106 Squadron nummod
Squadron created nsubjpass
of Squadron prep
the Force det
Israeli Force amod
Air Force compound
Force of pobj
also known advmod
known Squadron acl
as known prep
The Edge det
Edge as pobj
of Edge prep
the Spear det
Spear of pobj
Hebrew known parataxis
טייסת החנית compound
חוד החנית compound
החנית Hebrew appos
was created auxpass
created created ROOT
on created prep
June on pobj
13 June nummod
1948 June nummod
It participated nsubj
first participated advmod
participated participated ROOT
in participated prep
Operation Balek compound
Balek in pobj
but participated cc
was disbanded auxpass
soon disbanded advmod
disbanded participated conj
in disbanded prep
June in pobj
1949 June nummod
It reformed nsubjpass
was reformed auxpass
not reformed neg
reformed reformed ROOT
until reformed prep
June until pobj
11 June nummod
1982 June nummod
and reformed cc
fought reformed conj
in fought prep
the War det
1982 War nummod
Lebanon War compound
War in pobj
It operates nsubj
currently operates advmod
operates operates ROOT
F-15C D nmod
D fighters compound
fighters operates dobj
out operates prep
of out prep
Tel Airbase compound
Nof Airbase compound
Airbase of pobj
106 is nsubj
is is ROOT
the number det
Australian number amod
national number amod
textphone number nmod
TTY number compound
emergency number compound
number is attr
It operated nsubjpass
is operated auxpass
operated operated ROOT
by operated agent
the Exchange det
Australian Exchange compound
Communications Exchange compound
Exchange by pobj
a organization det
non - dep
- profit dep
profit organization amod
organization Exchange appos
that runs nsubj
runs organization relcl
the Service det
National Service compound
Relay Service compound
Service runs dobj
106 used nsubjpass
can used aux
only used advmod
be used auxpass
used used ROOT
by used agent
people by pobj
with people prep
a textphone det
TTY textphone nmod
textphone with pobj
or textphone cc
computer textphone conj
with computer prep
terminal software amod
software with pobj
Callers asked nsubjpass
to asked prep
106 to pobj
are asked auxpass
asked asked ROOT
to type aux
type asked xcomp
PPP type dobj
for type prep
police for pobj
FFF type dobj
for FFF prep
fire for pobj
or fire cc
AAA fire conj
for FFF prep
ambulance for pobj
A officer det
relay officer compound
officer call nsubj
will call aux
then call advmod
call call ROOT
the service det
emergency service compound
service call dobj
and call cc
relay call conj
the call det
call relay dobj
106.1 Radio nummod
Rock Radio compound
Radio is nsubj
is is ROOT
a station det
radio station compound
station is attr
based station acl
in based prep
Manchester in pobj
broadcasting station acl
peak time compound
time news compound
news broadcasting dobj
and news cc
talk news conj
output news conj
and station cc
a variety det
variety station conj
of variety prep
rock music compound
music of pobj
in variety prep
other times amod
times in pobj
It is nsubj
is is ROOT
Manchester station poss
's Manchester case
first station amod
classic station amod
rock station compound
station is attr
and is cc
it launched nsubj
launched is conj
on launched prep
6th May amod
May on pobj
2008 May nummod
The station det
station began nsubj
began began ROOT
test transmissions compound
transmissions began dobj
on transmissions prep
106.1 FM nummod
FM on pobj
on began prep
10th April amod
April on pobj
Due made prep
to Due pcomp
the mix det
mix Due pobj
of mix prep
output of pobj
the application det
original application amod
application made nsubjpass
was made auxpass
made made ROOT
under made prep
the name det
name under pobj
Rock Talk compound
Talk name appos
The competition det
license competition compound
competition included nsubj
included included ROOT
bids included dobj
by bids prep
existing holders amod
licence holders compound
holders Chrysalis compound
Chrysalis by pobj
and Chrysalis cc
Emap Chrysalis conj
as as advmod
well as advmod
as Chrysalis cc
a number det
number Chrysalis conj
by number prep
smaller groups amod
local groups amod
groups by pobj
Chrysalis Radio compound
Radio director poss
's Radio case
managing director compound
director expressed nsubj
expressed expressed ROOT
his surprise poss
surprise expressed dobj
that won mark
the hybrid det
talk rock nmod
rock hybrid compound
hybrid won nsubj
won surprise acl
in won prep
preference in pobj
to preference prep
a talk det
dedicated talk amod
talk to pobj
or talk cc
rock station compound
station talk conj
both offered nsubjpass
of both prep
which of pobj
had offered aux
been offered auxpass
offered talk relcl
by offered agent
his group poss
group by pobj
Following made prep
the award det
award Following dobj
a decision det
decision made nsubjpass
has made aux
been made auxpass
made made ROOT
to position aux
position made advcl
the station det
station position dobj
as position prep
a sister det
sister as pobj
to sister prep
the station det
newly relaunched advmod
relaunched station amod
Scottish station amod
station to pobj
96.3 Radio nummod
Rock Radio compound
Radio station appos
The company det
parent company compound
company owns nsubj
GMG company appos
owns owns ROOT
the newspaper det
local newspaper amod
newspaper owns dobj
Manchester Evening compound
Evening News compound
News newspaper appos
a series det
series newspaper appos
of series prep
local newspapers amod
newspapers of pobj
a station det
city wide npadvmod
wide station amod
terrestrial station amod
and terrestrial cc
national terrestrial conj
satellite station compound
TV station compound
station M compound
Channel M compound
M newspapers conj
and M cc
the licences det
two licences nummod
regional licences amod
licences M conj
for licences prep
North FM compound
West Century compound
Century FM compound
FM for pobj
and FM cc
Smooth Radio compound
Radio FM conj
In promoted prep
the document det
bid document compound
document In pobj
the company det
company promoted nsubj
promoted promoted ROOT
its capacity poss
capacity promoted dobj
to operate aux
operate capacity acl
a newsroom det
quad media amod
media newsroom nmod
newsroom operate dobj
in newsroom prep
the headquarters det
new headquarters amod
headquarters in pobj
of headquarters prep
the News det
Evening News compound
News of pobj
which provide nsubj
would provide aux
provide newsroom relcl
Rock Talk compound
Talk news poss
's Talk case
news provide dobj
but provide cc
be provide conj
editorially independent advmod
independent be acomp
106.3 FM nummod
Bridge FM compound
FM is nsubj
is is ROOT
a station det
South Wales compound
Wales based npadvmod
based station amod
local station amod
commercial station amod
radio station compound
station is attr
broadcasting station acl
to broadcasting prep
and to cc
for to conj
the people det
people for pobj
of people prep
Bridgend Borough compound
County Borough compound
Borough of pobj
and Borough cc
surrounding areas amod
areas Borough conj
According is prep
to According prep
recent figures amod
listening figures compound
figures to pobj
Bridge FM compound
FM is nsubj
is is ROOT
the listened det
most listened advmod
listened is attr
to listened prep
Commercial Station compound
Station to pobj
in Station prep
Bridgend County compound
County in pobj
Bridge FM compound
FM transmits nsubj
transmits transmits ROOT
to transmits prep
an area det
area to pobj
of area prep
around 136,000 quantmod
136,000 people nummod
people of pobj
broadcasting transmits advcl
music broadcasting dobj
from broadcasting prep
the 60 det
60 through poss
's 60 case
through from pobj
to through prep
current material amod
material to pobj
local news amod
news material conj
and news cc
travel news conj
information news conj
and information cc
competitions information conj
Bridge FM compound
FM owned nsubjpass
is owned auxpass
owned owned ROOT
by owned agent
Town Broadcasting nmod
& Town cc
Country Town conj
Broadcasting by pobj
and owned cc
is owned conj
part is attr
of part prep
a group det
group of pobj
of group prep
5 of pobj
South Wales compound
Wales based npadvmod
based stations amod
radio stations compound
stations group appos
These include nsubj
include include ROOT
Swansea Radio compound
Bay Radio compound
Radio include dobj
Radio Carmarthenshire compound
Carmarthenshire Radio conj
Scarlet FM compound
FM Carmarthenshire conj
and FM cc
Radio Pembrokeshire compound
Pembrokeshire FM conj
The frequency det
106.3 frequency nummod
frequency picked nsubjpass
can picked aux
be picked auxpass
picked picked ROOT
up picked prt
in picked prep
parts in pobj
of parts prep
Cardiff of pobj
and picked cc
as far advmod
far hear advmod
as far prep
Newport as pobj
you hear nsubj
can hear aux
also hear advmod
hear picked conj
Bridge FM compound
FM hear dobj
in hear prep
parts in pobj
of parts prep
Bath of pobj
and Bath cc
Somerset Bath conj
Ad Ad ROOT
Radio Gold compound
Gold is nsubj
is is ROOT
a channel det
radio channel compound
channel is attr
of channel prep
All Radio det
India Radio compound
Radio of pobj
It heard nsubjpass
is heard auxpass
heard heard ROOT
in heard prep
Delhi in pobj
Mumbai Delhi conj
Kolkata Mumbai conj
Chennai Kolkata appos
It heard nsubjpass
can heard aux
also heard advmod
be heard auxpass
heard heard ROOT
on heard prep
DTH platform compound
platform on pobj
106.6 Radio nummod
Smooth Radio compound
Radio is nsubj
is is ROOT
an station det
Independent station compound
Local Radio compound
Radio station compound
station is attr
for station prep
the Midlands det
East Midlands compound
Midlands for pobj
which replaced nsubj
replaced station relcl
Saga FM nmod
106.6 FM nummod
FM replaced dobj
at replaced prep
6 am nummod
am at pobj
on am prep
Monday on pobj
26 Monday nummod
March Monday appos
2007 Monday nummod
The station det
station competes nsubj
competes competes ROOT
with competes prep
BBC Radio compound
Radio with pobj
2 Radio nummod
aiming competes advcl
its music poss
music aiming dobj
at aiming prep
listeners at pobj
aged listeners amod
40 aged npadvmod
and 40 cc
over 40 conj
and aiming cc
is aiming conj
part is attr
of part prep
the network det
national network amod
Smooth Radio compound
Radio network compound
network of pobj
which encompasses nsubj
encompasses network relcl
London encompasses dobj
the Midlands det
West Midlands compound
Midlands London conj
North England compound
West England compound
England Midlands conj
and England cc
Glasgow England conj
As as advmod
well as advmod
as found prep
being carried auxpass
carried as pcomp
on carried prep
FM on pobj
in carried prep
the Midlands det
East Midlands compound
Midlands in pobj
the station det
station found nsubjpass
can found aux
also found advmod
be found auxpass
found found ROOT
on found prep
DAB radio compound
digital radio amod
radio on pobj
and found cc
online found conj
It is nsubj
is is ROOT
soon due advmod
due is acomp
to start aux
start due xcomp
broadcasting start dobj
on broadcasting prep
the Multiplex det
NOW Derbyshire compound
Derbyshire Multiplex compound
DAB Multiplex compound
Multiplex on pobj
The station det
station came nsubj
came came ROOT
into came prep
existence into pobj
following came prep
GMG Radio compound
Radio purchase poss
's Radio case
purchase following pobj
of purchase prep
the Group det
Saga Group compound
Radio Group compound
Group of pobj
in purchase prep
December in pobj
2006 December nummod
and came cc
the granting det
granting change nsubj
of granting prep
permission of pobj
from granting prep
the regulator det
regulator from pobj
Ofcom regulator appos
to change aux
change came conj
the format det
format change dobj
of format prep
its stations poss
Smooth FM compound
FM stations compound
stations of pobj
The decision det
decision made nsubjpass
was made auxpass
made made ROOT
to change aux
change made advcl
both FM preconj
the FM det
Smooth FM compound
FM stations nmod
and FM cc
Saga FM conj
stations change dobj
to stations prep
Smooth Radio compound
Radio to pobj
Saga FM nmod
106.6 FM nummod
FM closed nsubj
closed closed ROOT
at closed prep
6 pm nummod
pm at pobj
on closed prep
Friday on pobj
23 Friday nummod
March Friday appos
2007 March nummod
and closed cc
was followed auxpass
followed closed conj
by followed agent
a weekend det
preview weekend amod
weekend by pobj
for weekend prep
the Radio det
new Radio amod
Smooth Radio compound
Radio for pobj
106.6 Radio nummod
Smooth Radio compound
Radio plays nsubj
plays plays ROOT
middle music amod
of middle prep
the road det
road of pobj
adult music nmod
contemporary music amod
music plays dobj
aimed music acl
at aimed prep
listeners at pobj
aged listeners amod
45 aged npadvmod
and 45 cc
over 45 conj
It bears nsubj
bears bears ROOT
very few advmod
few similarities amod
similarities bears dobj
to bears prep
its predecessor poss
predecessor to pobj
Though shows mark
many shows nsubj
of many prep
the presenters det
presenters of pobj
who worked nsubj
worked presenters relcl
on worked prep
Saga FM nmod
106.6 FM nummod
FM on pobj
now shows advmod
host shows nsubj
shows survived advcl
on shows prep
106.6 Radio nummod
Smooth Radio compound
Radio on pobj
very few advmod
few shows nsubj
of few prep
the specialist det
specialist of pobj
shows survived nsubj
from shows prep
the days det
Saga days compound
days from pobj
have survived aux
survived survived ROOT
and survived cc
Smooth slogan poss
's Smooth case
initial slogan amod
slogan survived conj
Your life poss
life slogan appos
Your music poss
music modified nsubjpass
which used nsubjpass
was used auxpass
used music relcl
on used prep
Saga stations compound
stations on pobj
has modified aux
now modified advmod
been modified auxpass
modified modified ROOT
Mark Goodier compound
Goodier Show poss
's Goodier case
Mid Show compound
Morning Show compound
Show are nsubj
Tony Blackburn compound
Blackburn Show poss
's Blackburn case
Weekend Show compound
Breakfast Show compound
Show are nsubj
Andy Peebles compound
Peebles show poss
' Peebles case
Soul Train compound
Train Peebles npadvmod
and Train cc
Fiona Phillips compound
Phillips Train conj
' Phillips case
Sunday Afternoon compound
Afternoon show compound
show are nsubj
are are ROOT
simulcast are acomp
from simulcast prep
London from pobj
and are cc
can heard aux
be heard auxpass
heard are conj
on heard prep
several stations amod
other stations amod
stations on pobj
in stations prep
the Network det
Smooth Network compound
Network in pobj
Evening are nsubj
and Evening cc
overnight shows amod
shows Evening conj
are are ROOT
also are advmod
simulcast are acomp
with simulcast prep
some stations det
other stations amod
Smooth stations amod
stations with pobj
All output det
other output amod
output produced nsubjpass
is produced auxpass
produced produced ROOT
locally produced advmod
106.7 Rockklassiker nummod
FM Rockklassiker compound
Rockklassiker is nsubj
is is ROOT
a station det
Swedish station amod
radio station compound
station is attr
106.7 Rockklassiker nummod
FM Rockklassiker compound
Rockklassiker started nsubj
formerly Hits advmod
Classical Hits compound
Hits Rockklassiker appos
started started ROOT
broadcasting started xcomp
in started prep
1994 in pobj
and started cc
is started conj
today is npadvmod
the station det
only station amod
rock station compound
station is attr
in station prep
Stockholm in pobj
Sweden Stockholm appos
Rockklassiker elected nsubjpass
was elected auxpass
elected elected ROOT
Radio station compound
station elected oprd
of station prep
the year det
year of pobj
2001 year appos
by station prep
The Academy det
Swedish Academy compound
Radio Academy compound
Academy by pobj
106.7 Rockklassiker nummod
FM Rockklassiker compound
Rockklassiker competes nsubj
ProSiebenSat.1 AG compound
Media AG compound
AG station poss
's AG case
most successful advmod
successful station amod
radio station compound
station Rockklassiker appos
in station prep
Stockholm in pobj
competes competes ROOT
with competes prep
nine stations nummod
other stations amod
commercial stations amod
stations with pobj
in competes prep
addition in pobj
to addition prep
six stations nummod
Government stations nmod
non - dep
- commercial dep
commercial stations amod
stations to pobj
Its group poss
target group compound
group is nsubj
is is ROOT
to is prep
44-year old npadvmod
old males amod
males to pobj
Rockklassiker is nsubj
is is ROOT
today is npadvmod
the station det
largest station amod
radio station compound
station is attr
in station prep
this target det
target in pobj
In is prep
Average Quarters compound
Quarters Rockklassiker nmod
AQ Rockklassiker nmod
Rockklassiker is nsubj
is is ROOT
the station det
2nd largest amod
largest station amod
commercial station amod
radio station compound
station is attr
in station prep
the market det
market in pobj
Rockklassiker been nsubj
has been aux
been been ROOT
a performer det
consistent performer amod
high performer amod
performer been attr
in been prep
the ratings det
ratings in pobj
over ratings prep
the couple det
last couple amod
couple over pobj
of couple prep
years of pobj
106.9 FM nummod
Silk FM compound
FM is nsubj
is is ROOT
an station det
Independent Radio compound
Local Radio compound
Radio station compound
station is attr
broadcasting station acl
to broadcasting prep
the town det
town to pobj
of town prep
Macclesfield of pobj
as as advmod
well as advmod
as town cc
eastern parts amod
parts town conj
of parts prep
the county det
county of pobj
of county prep
Cheshire of pobj
northern England amod
England Cheshire appos
Towns include nsubj
in Towns prep
the region det
Silk FM compound
FM region compound
region in pobj
include include ROOT
Congleton include dobj
and Congleton cc
Sandbach Congleton conj
It is nsubj
is is ROOT
part is attr
of part prep
The Company det
Local Company compound
Radio Company compound
Company of pobj
The station det
station went nsubj
went went ROOT
on went prep
air on pobj
on went prep
26 May nummod
May on pobj
1998 May nummod
with went prep
guest McIlroy compound
Sammy McIlroy compound
McIlroy with pobj
then McIlroy advmod
manager McIlroy appos
of manager prep
the club det
Macclesfield Town compound
Town club compound
football club compound
club of pobj
It broadcasts nsubj
broadcasts broadcasts ROOT
a mix det
mix broadcasts dobj
of mix prep
current hits amod
and current cc
classic current conj
hits of pobj
and broadcasts cc
carries broadcasts conj
networked programmes compound
programmes carries dobj
provided programmes acl
by provided agent
the Company det
Local Company compound
Radio Company compound
Company by pobj
Past presenters amod
presenters included nsubj
have included aux
included included ROOT
Nick Wright compound
Wright included dobj
broadcaster Wright appos
Jeff Cooper compound
Cooper Wright conj
Guy Morris compound
Morris Cooper conj
Paul Allen compound
Allen Morris conj
and Allen cc
Trevor Thomas compound
Thomas Allen conj
May May ROOT
The leader det
Norman leader compound
leader Guiscard compound
Robert Guiscard compound
Guiscard conquers nsubj
conquers conquers ROOT
Taranto conquers dobj
October defeats npadvmod
The army det
Byzantine army compound
army defeats nsubj
defeats defeats ROOT
the Normans det
Normans defeats dobj
and defeats cc
enters defeats conj
Taranto enters dobj
The compilation det
compilation completed nsubjpass
of compilation prep
the Book det
New Book compound
Book of pobj
of Book prep
Tang of pobj
is completed auxpass
completed completed ROOT
under completed prep
a team det
team under pobj
of team prep
scholars of pobj
led scholars acl
by led agent
Ouyang Xiu compound
Xiu by pobj
Chinese poet amod
poet publishes nsubj
calligrapher poet conj
and calligrapher cc
official Xiang amod
Cai Xiang compound
Xiang calligrapher conj
publishes publishes ROOT
his Lu poss
Cha Lu compound
Lu publishes dobj
Record Lu appos
of Record prep
Tea of pobj
Spanish Benjamin amod
Jew Benjamin compound
Benjamin reports nsubj
of Benjamin prep
Tudela of pobj
reports reports ROOT
that has mark
Constantinople has nsubj
has reports ccomp
merchant communities compound
communities has dobj
from communities prep
Babylon from pobj
Canaan Babylon conj
Egypt Canaan conj
Hungary Egypt conj
Persia Hungary conj
Russia Persia conj
Sennar Russia conj
and Sennar cc
Spain Sennar conj
as as advmod
well as advmod
as Sennar cc
2,000 Jews nummod
Jews Sennar conj
approximate date amod
date Jews appos
Philip I compound
I begins nsubj
of I prep
France of pobj
begins begins ROOT
his reign poss
reign begins dobj
1060 Magnolia nummod
Magnolia is nsubj
is is ROOT
a planet det
minor planet amod
planet is attr
orbiting planet acl
the Sun det
Sun orbiting dobj
Initially received advmod
it received nsubj
received received ROOT
the designation det
designation received dobj
1925 designation nummod
PA designation appos
It named nsubjpass
is named auxpass
now named advmod
named named ROOT
after genus mark
the plant det
plant genus nsubj
genus named advcl
Magnolia genus dobj
which was nsubj
was named auxpass
in named prep
turn in pobj
named Magnolia relcl
after named prep
Pierre Magnol compound
Magnol after pobj
It has nsubj
has has ROOT
a diameter det
diameter has dobj
of diameter prep
38 km nummod
km of pobj
10601 10601 ROOT
Hiwatashi is nsubj
1996 UC nummod
UC Hiwatashi appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
October on pobj
16 October nummod
1996 October nummod
by discovered agent
A. Nakamura compound
Nakamura by pobj
at Nakamura prep
Kuma Kogen compound
Kogen at pobj
10603 wire nummod
wire is nsubj
is is ROOT
an hook det
electrical hook amod
hook is attr
up hook prep
wire up pobj
that meets nsubj
meets hook relcl
military specifications amod
specifications meets dobj
The wire det
wire come nsubj
has come aux
come come ROOT
into come prep
high demand amod
demand into pobj
in come prep
recent years amod
years in pobj
because come prep
of because pcomp
its features poss
exceptional features amod
features because pobj
and features cc
widespread usability amod
usability features conj
10603 wire nummod
wire is nsubj
is is ROOT
an wire det
HTXE wire nmod
military wire amod
wire is attr
and is cc
meets is conj
Army Drawing compound
Drawing meets dobj
12293251 Drawing nummod
The hook det
hook is nsubj
up hook prep
wire up pobj
is is ROOT
a wire det
special wire amod
purpose wire compound
wire is attr
with wire prep
double insulation amod
insulation with pobj
The wire det
wire used nsubjpass
is used auxpass
often used advmod
used used ROOT
in used prep
ground vehicles compound
vehicles in pobj
and used cc
meets used conj
U.S. Army compound
Army requirements compound
requirements meets dobj
for requirements prep
armored vehicles amod
vehicles for pobj
10603 wire nummod
wire has nsubj
has has ROOT
good fuel amod
fuel has dobj
and fuel cc
oil resistance compound
resistance fuel conj
Often requested advmod
requested parts amod
parts include nsubj
include include ROOT
10603 include dobj
10 10603 prep
10603 10603 npadvmod
8 10603 prep
10603 10603 appos
4 10603 prep
10603 10603 appos
2 10603 prep
10603 10603 appos
1 10603 prep
10603 10603 npadvmod
0 10603 prep
and 10603 cc
10603 10603 conj
00 10603 prep
Colors be nsubj
and Colors cc
color code compound
code designators compound
designators Colors conj
for Colors prep
10603 hook nummod
hook wire compound
up hook prt
wire for pobj
will be aux
usually be advmod
be be ROOT
in be prep
accordance in pobj
with accordance prep
MIL STD-681 compound
STD-681 with pobj
a standard det
standard STD-681 appos
that sets nsubj
sets standard relcl
up sets prt
identification systems compound
coding systems amod
systems sets dobj
for systems prep
insulated hook amod
hook for pobj
up hook prep
wire up pobj
used systems acl
in used prep
electrical equipment amod
equipment in pobj
by used agent
the Departments det
Departments by pobj
of Departments prep
the Army det
Army of pobj
Navy Army conj
and Navy cc
Air Force compound
Force Navy conj
10604 10604 ROOT
Susanoo is nsubj
1996 VJ nummod
VJ Susanoo appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
November on pobj
3 November nummod
1996 November npadvmod
by discovered agent
T. Urata compound
Urata by pobj
at Urata prep
the Observatory det
Nihondaira Observatory compound
Observatory at pobj
10605 10605 ROOT
Guidoni is nsubj
1996 VC1 nummod
VC1 Guidoni appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
November on pobj
3 November nummod
1996 November npadvmod
by discovered agent
V. Giuliani compound
Giuliani by pobj
and Giuliani cc
F. Manca compound
Manca Giuliani conj
at discovered prep
Sormano at pobj
10606 10606 ROOT
Crocco is nsubj
1996 VD1 nummod
VD1 Crocco appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
November on pobj
3 November nummod
1996 November npadvmod
by discovered agent
V. Giuliani compound
Giuliani by pobj
and Giuliani cc
F. Manca compound
Manca Giuliani conj
at discovered prep
Sormano at pobj
10607 10607 ROOT
Amandahatton is nsubj
1996 VQ6 nummod
VQ6 Amandahatton appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
November on pobj
13 November nummod
1996 November npadvmod
by discovered agent
P. Comba compound
G. Comba compound
Comba by pobj
at Comba prep
Prescott at pobj
10608 10608 ROOT
Mameta is nsubj
1996 VB9 nummod
VB9 Mameta appos
is is ROOT
a Asteroid det
Outer Asteroid amod
Main belt compound
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
November on pobj
7 November nummod
1996 November npadvmod
by discovered agent
K. Endate compound
Endate by pobj
and Endate cc
K. Watanabe compound
Watanabe Endate conj
at Watanabe prep
Kitami at pobj
10609 Hirai nummod
Hirai is nsubj
1996 WC3 nummod
WC3 Hirai appos
is is ROOT
a Asteroid det
Main belt amod
belt Asteroid compound
Asteroid is attr
discovered Asteroid acl
on discovered prep
November on pobj
28 November nummod
1996 November nummod
by discovered agent
A. Nakamura compound
Nakamura by pobj
at Nakamura prep
Kuma Kogen compound
Kogen at pobj
1061 1061 ROOT
Normans conquer nsubj
conquer conquer ROOT
Messina conquer dobj
in conquer prep
Sicily in pobj
1062 conquer npadvmod
Founding Founding ROOT
of Founding prep
Marrakech of pobj
1066 Marrakech appos
death death ROOT
of death prep
Edward of pobj
the Confessor det
Confessor Edward appos
accession Edward appos
of accession prep
Harold Godwinson compound
Godwinson of pobj
as accession prep
King as pobj
of King prep
England of pobj
Battle King appos
of Battle prep
Stamford Bridge compound
Bridge of pobj
Battle Battle ROOT
of Battle prep
Hastings of pobj
death Battle appos
of death prep
Harold Godwinson compound
Godwinson of pobj
Normans conquer nsubj
conquer conquer ROOT
England conquer dobj
William crowned nsubjpass
the conquerer det
conquerer crowned nsubjpass
was crowned auxpass
crowned crowned ROOT
King crowned dobj
of King prep
England of pobj
on crowned prep
Christmas Day compound
Day on pobj
in Day prep
Westminster Abbey compound
Abbey in pobj
1068 1068 ROOT
Japan changes nsubj
changes changes ROOT
emperors changes dobj
1069 1069 ROOT
beginning beginning ROOT
of beginning prep
the Harrying det
Harrying of pobj
of Harrying prep
the c. det
North c. nmod
c. of pobj
1069 c. nummod
BC BC ROOT
End BC appos
of End prep
New Kingdom compound
Kingdom of pobj
in End prep
Ancient Egypt compound
Egypt in pobj
1069 BC nummod
BC dies dep
Ramses XI compound
XI dies nsubj
dies dies ROOT
ending dies advcl
the Dynasty det
Twentieth Dynasty compound
Dynasty ending dobj
He succeeded nsubjpass
is succeeded auxpass
